,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
40564,53989.0,113.98,35.08,2004,1,23,4.078740587894057,3.6115517972528353,-0.4671887906412216
458821,54938.0,118.4,35.05,2019,9,16,23.85343025638641,23.187129460553585,-0.6663007958328251
107109,54824.0,117.95,36.63,2006,10,7,22.50780248279709,23.046635373396576,0.5388328905994904
94650,54408.0,115.22,40.38,2006,9,17,20.07147980924331,19.77029329420497,-0.3011865150383386
209381,54727.0,117.55,36.68,2010,11,15,7.053328603765896,8.11470611085841,1.061377507092514
230026,54455.0,120.65,40.62,2011,6,26,23.83866907460643,22.20551143008789,-1.6331576445185405
425842,54705.0,115.38,37.37,2018,4,4,8.973756738688243,9.29501891005122,0.321262171362978
423036,54597.0,115.73,39.73,2018,10,11,9.72842894203128,9.67864832873466,-0.0497806132966207
261251,54594.0,116.35,39.72,2012,8,9,29.836460828527283,30.50477546738255,0.6683146388552643
278611,53499.0,114.73,40.77,2013,9,10,18.08529839747486,18.574529135075068,0.4892307376002058
292471,54633.0,115.27,37.5,2013,6,5,25.01889714942171,25.51083368560253,0.4919365361808268
420365,54455.0,120.65,40.62,2018,4,21,14.40795839438932,15.713573072442555,1.3056146780532334
341987,54507.0,115.52,39.33,2015,11,27,1.4676705147827014,1.6069560761832733,0.1392855614005719
329905,58003.0,115.88,34.95,2014,2,21,9.01000953011957,9.238324507692775,0.2283149775732074
86252,58044.0,119.23,34.55,2005,6,28,31.056777579283448,29.95082959863557,-1.1059479806478727
206254,54616.0,116.85,38.35,2010,8,16,28.86263557595332,29.38161855228878,0.5189829763354616
214786,54909.0,115.52,35.08,2010,11,7,15.25170676046366,15.664771755891373,0.4130649954277121
155666,54627.0,117.23,38.03,2008,8,23,29.053990836122715,28.11600870605017,-0.9379821300725446
429530,54818.0,116.42,36.25,2018,3,13,18.80140983073866,19.16888805041765,0.3674782196789863
330480,58013.0,116.9,34.75,2014,5,10,19.287351952050614,19.327386958791077,0.0400350067404602
174828,54420.0,117.33,40.93,2009,5,8,22.577565433380705,20.145082879644047,-2.432482553736662
102920,54711.0,116.28,37.7,2006,6,26,29.56458497268248,28.77551838370529,-0.7890665889771995
174926,54423.0,117.92,40.97,2009,2,17,-0.1563467442876319,0.7535047617376922,0.9098515060253242
381269,57083.0,113.65,34.72,2016,12,26,8.364157595673031,8.20912941422798,-0.1550281814450507
227624,54304.0,115.27,40.95,2011,2,8,-0.5423073153432445,1.0590934242455785,1.6014007395888232
171039,53795.0,114.4,37.65,2009,5,17,20.741958299258844,19.65898520366851,-1.082973095590333
361769,53693.0,114.13,38.03,2016,12,26,6.053277410474694,6.6934148013379655,0.6401373908632726
322932,54803.0,116.02,36.98,2014,6,14,28.24262785550857,27.268775117045564,-0.9738527384630054
58026,54927.0,117.2,35.1,2004,6,29,31.55778196172121,31.894771699583146,0.3369897378619306
89792,53782.0,113.62,37.93,2006,10,21,16.2129640842712,14.767586736157744,-1.4453773481134533
69243,54405.0,115.5,40.42,2005,1,28,1.5573320992506128,0.6213858582694061,-0.9359462409812068
295019,54731.0,118.22,37.48,2013,8,15,34.9880345055461,35.27783870242355,0.2898041968774478
149648,54304.0,115.27,40.95,2008,1,10,-4.419213550046121,-4.869166034091601,-0.4499524840454807
321627,54727.0,117.55,36.68,2014,2,11,2.161262530543673,2.6178526390783987,0.4565901085347255
186666,54842.0,120.0,36.78,2009,2,6,8.498083904626531,8.45445105467587,-0.0436328499506615
130089,54633.0,115.27,37.5,2007,10,22,15.74878339093662,16.191455637185268,0.4426722462486517
141877,58016.0,116.97,34.18,2007,12,18,8.113004886910415,8.767353140178619,0.6543482532682052
