,id,lon,lat,year,month,day,y_test,LGBM_y_pred,difference
466371,53799.0,115.0,37.23,2020,1,28,-0.8748006463023692,-1.5016790055748934,-0.6268783592725242
218921,58017.0,116.13,34.25,2010,4,27,11.331685159810764,11.31249136931311,-0.0191937904976544
151781,54502.0,116.03,39.48,2008,1,4,-5.5668033099872245,-4.926673978260123,0.6401293317271017
176628,54507.0,115.52,39.33,2009,11,29,-2.134395719860207,-1.4715047451320669,0.66289097472814
269923,54836.0,118.17,36.18,2012,7,22,31.42921875012946,30.74931019879705,-0.6799085513324101
73516,54605.0,115.93,38.93,2005,10,21,8.677229521808997,8.222713882313267,-0.4545156394957282
179373,54610.0,116.1,38.73,2009,7,15,32.996653214357075,30.689209743643865,-2.3074434707132103
77756,54752.0,120.77,37.8,2005,1,28,-2.696216936957091,-6.329880220509496,-3.633663283552405
147884,53893.0,114.95,36.77,2008,8,5,29.99330022885009,29.792272090051952,-0.2010281387981364
13760,54530.0,117.77,39.23,2003,5,4,14.8918800465889,16.59855917492541,1.7066791283365088
435523,58001.0,115.1,34.43,2018,2,8,-3.8153225135019446,-3.2017057163674347,0.6136167971345099
481156,54837.0,118.83,36.68,2020,7,7,27.769198528739565,27.9807682081796,0.2115696794400356
196131,53781.0,114.47,36.87,2010,11,1,8.51666761510922,7.003027385588695,-1.5136402295205258
92412,53898.0,114.13,36.05,2006,5,2,17.583512259565794,17.663483403899537,0.0799711443337436
362170,53699.0,114.95,38.18,2016,9,23,23.85995590912158,23.35505292248256,-0.5049029866390242
407944,57082.0,113.02,34.47,2017,3,17,6.11893800695375,6.872782220027706,0.7538442130739575
18318,54704.0,115.57,37.52,2003,3,17,3.749984397901833,2.522937052598848,-1.227047345302985
52086,54753.0,120.33,37.63,2004,4,26,5.561411069253602,8.865644779660945,3.304233710407344
10916,54437.0,118.62,39.5,2003,3,5,-2.5432363459784404,-4.925241017195302,-2.382004671216861
181983,54713.0,116.53,37.88,2009,4,17,12.81453270961071,13.236265489641392,0.4217327800306823
149714,54398.0,116.62,40.13,2008,3,15,7.012675372916092,7.2278476456346334,0.2151722727185392
421090,54512.0,116.28,39.42,2018,12,18,-4.13520481913949,-2.9672039036960127,1.1680009154434776
194586,53596.0,115.13,38.85,2010,3,30,7.0072287724907465,7.99724020453974,0.990011432048994
361691,53692.0,114.98,38.73,2016,9,25,24.560302835580764,23.717054020104943,-0.8432488154758141
453092,54737.0,118.15,37.15,2019,1,17,-3.1331752117235907,-3.958601992019757,-0.8254267802961661
465776,53789.0,114.63,37.88,2020,2,18,3.0941092353751745,1.8359455730244656,-1.2581636623507089
202228,54452.0,119.8,40.8,2010,3,3,-6.1248035400275445,-4.172803935069397,1.951999604958148
136401,54846.0,119.73,36.38,2007,7,16,26.74480507977434,27.44078131803953,0.6959762382651853
70505,54437.0,118.62,39.5,2005,2,8,-8.86123428821143,-9.314374204994907,-0.4531399167834813
176161,54455.0,120.65,40.62,2009,6,9,17.405319759350355,19.71583380597624,2.3105140466258867
29787,57086.0,113.72,34.38,2003,4,5,10.84803407299474,11.119168280657664,0.2711342076629233
